"Frecuencias de apellidos",,,,,,,,,
"Apellidos por nacionalidad",,,,,,,,,
"País: Egipto                            ",,,,,,,,,
,,,,"Apellido 1º",,"Apellido 2º",,"Ambos apellidos",
"87","KHALED",,,"5","1,311","..","..","..",".."
"88","KHAMIS",,,"5","1,311","..","..","..",".."
"89","MOHAMED MAHMOUD",,,"5","1,311","..","..","..",".."
"90","MOUSA",,,"5","1,311","..","..","..",".."
"91","NABIL",,,"5","1,311","..","..","..",".."
"92","NASSIF",,,"5","1,311","..","..","..",".."
"93","OMAR",,,"5","1,311","..","..","..",".."
"94","SAMIR",,,"5","1,311","..","..","..",".."
"95","YASER",,,"5","1,311","..","..","..",".."
"96","ZAKARIA",,,"5","1,311","..","..","..",".."
"97","MOHAMED ALI",,,"..","..","7","1,835","..",".."
"98","ELSAEY",,,"..","..","6","1,573","..",".."
"99","MOHAMED ABDELRAHIM",,,"..","..","6","1,573","..",".."
"100","OSMAN",,,"..","..","6","1,573","..",".."
"101","SALEEP GENDY",,,"..","..","6","1,573","..",".."
"102","ABDULATIF",,,"..","..","5","1,311","..",".."
"103","FERGANY",,,"..","..","5","1,311","..",".."
"104","HANNA",,,"..","..","5","1,311","..",".."
"105","MAHMOUD HASSAN",,,"..","..","5","1,311","..",".."
"106","SALAMA",,,"..","..","5","1,311","..",".."
"107","SAYED AHMED",,,"..","..","5","1,311","..",".."
"NOTAS:",
"0) Por secreto estadístico sólo se muestran los apellidos cuya frecuencia es mayor que 5 en alguno de los dos apellidos para el total nacional. Para las nacionalidades seleccionadas se exige además una frecuencia de al menos 5 en alguno de los dos apellidos. Por esta razón, la frecuencia total para algunos apellidos puede no ser igual a la suma de las nacionalidades que se muestran.  ",,,,,,,,,,,,
"1) Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018",,,,,,,,,,,,

