"Frecuencias de apellidos",,,,,,,,,
"Apellidos por nacionalidad",,,,,,,,,
"País: Nepal                             ",,,,,,,,,
,,,,"Apellido 1º",,"Apellido 2º",,"Ambos apellidos",
"106","JAISI",,,"7","1,626","..","..","..",".."
"107","PAIJA",,,"7","1,626","..","..","..",".."
"108","PURJA",,,"7","1,626","..","..","..",".."
"109","RIMAL",,,"7","1,626","..","..","..",".."
"110","ROKAHA",,,"7","1,626","..","..","..",".."
"111","SILWAL",,,"7","1,626","..","..","..",".."
"112","SITAULA",,,"7","1,626","..","..","..",".."
"113","TIMALSINA",,,"7","1,626","..","..","..",".."
"114","UPADHYAYA",,,"7","1,626","..","..","..",".."
"115","AMATYA",,,"6","1,393","..","..","..",".."
"116","BELBASE",,,"6","1,393","..","..","..",".."
"117","BK",,,"6","1,393","..","..","..",".."
"118","BUDHA",,,"6","1,393","..","..","..",".."
"119","CHAULAGAIN",,,"6","1,393","..","..","..",".."
"120","DEUJA",,,"6","1,393","..","..","..",".."
"121","GAIRE",,,"6","1,393","..","..","..",".."
"122","KUMARI",,,"6","1,393","..","..","..",".."
"123","MAINALI",,,"6","1,393","..","..","..",".."
"124","NEPAL",,,"6","1,393","..","..","..",".."
"125","PANTHA",,,"6","1,393","..","..","..",".."
"126","SARKI",,,"6","1,393","..","..","..",".."
"127","SHERCHAN",,,"6","1,393","..","..","..",".."
"128","DALLAKOTI",,,"5","1,161","..","..","..",".."
"129","HAMAL",,,"5","1,161","..","..","..",".."
"130","PANDE",,,"5","1,161","..","..","..",".."
"131","PUDASAINI",,,"5","1,161","..","..","..",".."
"132","RAUT",,,"5","1,161","..","..","..",".."
"133","TRIPATHI",,,"5","1,161","..","..","..",".."
"NOTAS:",
"0) Por secreto estadístico sólo se muestran los apellidos cuya frecuencia es mayor que 5 en alguno de los dos apellidos para el total nacional. Para las nacionalidades seleccionadas se exige además una frecuencia de al menos 5 en alguno de los dos apellidos. Por esta razón, la frecuencia total para algunos apellidos puede no ser igual a la suma de las nacionalidades que se muestran.  ",,,,,,,,,,,,
"1) Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018",,,,,,,,,,,,

