"Frecuencias de apellidos",,,,,,,,,
"Apellidos por nacionalidad",,,,,,,,,
"País: Mauritania                        ",,,,,,,,,
,,,,"Apellido 1º",,"Apellido 2º",,"Ambos apellidos",
"102","DAH",,,"10","1,237","..","..","..",".."
"103","DEMBA",,,"10","1,237","..","..","..",".."
"104","HAMADY",,,"10","1,237","..","..","..",".."
"105","LAM",,,"10","1,237","..","..","..",".."
"106","MAMADOU",,,"10","1,237","..","..","..",".."
"107","SAKHO",,,"10","1,237","..","..","..",".."
"108","TAMBOURA",,,"10","1,237","..","..","..",".."
"109","ABDEL",,,"9","1,114","..","..","..",".."
"110","ABIDINE",,,"9","1,114","..","..","..",".."
"111","ALIOUNE",,,"9","1,114","..","..","..",".."
"112","AMAR",,,"9","1,114","..","..","..",".."
"113","BABOU",,,"9","1,114","..","..","..",".."
"114","BOUNA",,,"9","1,114","..","..","..",".."
"115","DIAGANA",,,"9","1,114","..","..","..",".."
"116","EL HASSEN",,,"9","1,114","..","..","..",".."
"117","EL MOUSTAPHA",,,"9","1,114","..","..","..",".."
"118","GREIMICH",,,"9","1,114","..","..","..",".."
"119","KEITA",,,"9","1,114","..","..","..",".."
"120","MAOULOUD",,,"9","1,114","..","..","..",".."
"121","MESSOUD",,,"9","1,114","..","..","..",".."
"122","MINT MOHAMED",,,"9","1,114","..","..","..",".."
"123","MOHAMEDOU",,,"9","1,114","..","..","..",".."
"124","SOUEILEM",,,"9","1,114","..","..","..",".."
"125","EL MOCTAR",,,"8","0,990","9","1,114","..",".."
"126","SALEH",,,"8","0,990","6","0,742","..",".."
"127","AHMEDNAH",,,"8","0,990","..","..","..",".."
"128","AYAD",,,"8","0,990","..","..","..",".."
"129","BARY",,,"8","0,990","..","..","..",".."
"130","BINT",,,"8","0,990","..","..","..",".."
"131","DABO",,,"8","0,990","..","..","..",".."
"132","KEBE",,,"8","0,990","..","..","..",".."
"133","KOITA",,,"8","0,990","..","..","..",".."
"134","MOHAMED MAHMOUD",,,"8","0,990","..","..","..",".."
"135","MOHAMEDEN",,,"8","0,990","..","..","..",".."
"136","NIAKHATE",,,"8","0,990","..","..","..",".."
"137","OULD CHEIKH",,,"8","0,990","..","..","..",".."
"138","SAGNA",,,"8","0,990","..","..","..",".."
"139","SIBY",,,"8","0,990","..","..","..",".."
"140","TALL",,,"8","0,990","..","..","..",".."
"141","AHMED BABA",,,"7","0,866","..","..","..",".."
"142","ALY",,,"7","0,866","..","..","..",".."
"143","ATHIE",,,"7","0,866","..","..","..",".."
"144","BERETE",,,"7","0,866","..","..","..",".."
"145","DIABY",,,"7","0,866","..","..","..",".."
"146","DIAGOURAGA",,,"7","0,866","..","..","..",".."
"147","DUCROS",,,"7","0,866","..","..","..",".."
"148","EL BOUKHARY",,,"7","0,866","..","..","..",".."
"149","EL MAMY",,,"7","0,866","..","..","..",".."
"150","ELY SALEM",,,"7","0,866","..","..","..",".."
"151","HAMADI",,,"7","0,866","..","..","..",".."
"152","MAREGA",,,"7","0,866","..","..","..",".."
"153","OULD ABDALLAHI",,,"7","0,866","..","..","..",".."
"154","SOUEID AHMED",,,"7","0,866","..","..","..",".."
"155","YATERA",,,"7","0,866","..","..","..",".."
"156","OULD BRAHIM",,,"6","0,742","8","0,990","..",".."
"157","ABDOU",,,"6","0,742","..","..","..",".."
"158","ABEIDNA",,,"6","0,742","..","..","..",".."
"159","AHMED SIDI",,,"6","0,742","..","..","..",".."
"160","ALAL",,,"6","0,742","..","..","..",".."
"161","ANNE",,,"6","0,742","..","..","..",".."
"162","BENT",,,"6","0,742","..","..","..",".."
"163","BOILAHY",,,"6","0,742","..","..","..",".."
"164","CHEIGUER",,,"6","0,742","..","..","..",".."
"165","CISSAGHO",,,"6","0,742","..","..","..",".."
"166","DIADIE",,,"6","0,742","..","..","..",".."
"167","DIAW",,,"6","0,742","..","..","..",".."
"168","DJIMERA",,,"6","0,742","..","..","..",".."
"169","EL KHALIL",,,"6","0,742","..","..","..",".."
"170","EL WALY",,,"6","0,742","..","..","..",".."
"171","GUERAM",,,"6","0,742","..","..","..",".."
"172","HABIB",,,"6","0,742","..","..","..",".."
"173","HAMED",,,"6","0,742","..","..","..",".."
"174","HAMMA",,,"6","0,742","..","..","..",".."
"175","IBRAHIMA",,,"6","0,742","..","..","..",".."
"176","JOULY",,,"6","0,742","..","..","..",".."
"177","KOULIBALY",,,"6","0,742","..","..","..",".."
"178","LABEIDY",,,"6","0,742","..","..","..",".."
"179","MAHAM",,,"6","0,742","..","..","..",".."
"180","M'BARECK",,,"6","0,742","..","..","..",".."
"181","MEMOUNE",,,"6","0,742","..","..","..",".."
"182","MOHAMED RADHI",,,"6","0,742","..","..","..",".."
"183","MOULAY",,,"6","0,742","..","..","..",".."
"184","MOUSTAPHA",,,"6","0,742","..","..","..",".."
"185","OUMAROU",,,"6","0,742","..","..","..",".."
"186","SAMASSA",,,"6","0,742","..","..","..",".."
"187","SANKARE",,,"6","0,742","..","..","..",".."
"188","SIDI AHMED",,,"6","0,742","..","..","..",".."
"189","SIDI ETHMANE",,,"6","0,742","..","..","..",".."
"190","SIDINA",,,"6","0,742","..","..","..",".."
"191","TEYIB",,,"6","0,742","..","..","..",".."
"192","WALED",,,"6","0,742","..","..","..",".."
"193","WANE",,,"6","0,742","..","..","..",".."
"194","ABDI",,,"5","0,619","..","..","..",".."
"195","ABDY",,,"5","0,619","..","..","..",".."
"196","ABEID",,,"5","0,619","..","..","..",".."
"197","AMADOU",,,"5","0,619","..","..","..",".."
"198","BADY",,,"5","0,619","..","..","..",".."
"199","BAKARY",,,"5","0,619","..","..","..",".."
"200","BOUBACAR",,,"5","0,619","..","..","..",".."
"201","BOUCEIF",,,"5","0,619","..","..","..",".."
"202","BOUH",,,"5","0,619","..","..","..",".."
"203","BOUSSEIF",,,"5","0,619","..","..","..",".."
"204","CHEDAD",,,"5","0,619","..","..","..",".."
"205","CHOUAIB",,,"5","0,619","..","..","..",".."
"206","DJIGO",,,"5","0,619","..","..","..",".."
"207","DOUCOURE",,,"5","0,619","..","..","..",".."
"208","EL HOUSSEIN",,,"5","0,619","..","..","..",".."
"209","EL KHAIR",,,"5","0,619","..","..","..",".."
"210","ELEIWA",,,"5","0,619","..","..","..",".."
"211","HAMOUD",,,"5","0,619","..","..","..",".."
"212","JIDDOU",,,"5","0,619","..","..","..",".."
"213","LEKHAL",,,"5","0,619","..","..","..",".."
"214","LIMAM",,,"5","0,619","..","..","..",".."
"215","M BAREK",,,"5","0,619","..","..","..",".."
"216","MAGASSA",,,"5","0,619","..","..","..",".."
"217","MAHJOUB",,,"5","0,619","..","..","..",".."
"218","MANA",,,"5","0,619","..","..","..",".."
"219","MEYARA",,,"5","0,619","..","..","..",".."
"220","MOCTAR",,,"5","0,619","..","..","..",".."
"221","MOHAMED ABDELLAHI",,,"5","0,619","..","..","..",".."
"222","MOHAMED ALI",,,"5","0,619","..","..","..",".."
"223","MOHAMED ALY",,,"5","0,619","..","..","..",".."
"224","RAFEA",,,"5","0,619","..","..","..",".."
"225","RAMDHANE",,,"5","0,619","..","..","..",".."
"226","TALEB MOHAMED",,,"5","0,619","..","..","..",".."
"227","TAYA",,,"5","0,619","..","..","..",".."
"228","YAHYA",,,"5","0,619","..","..","..",".."
"229","LEMINE",,,"..","..","6","0,742","..",".."
"230","YESLEM",,,"..","..","5","0,619","..",".."
"NOTAS:",
"0) Por secreto estadístico sólo se muestran los apellidos cuya frecuencia es mayor que 5 en alguno de los dos apellidos para el total nacional. Para las nacionalidades seleccionadas se exige además una frecuencia de al menos 5 en alguno de los dos apellidos. Por esta razón, la frecuencia total para algunos apellidos puede no ser igual a la suma de las nacionalidades que se muestran.  ",,,,,,,,,,,,
"1) Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018",,,,,,,,,,,,

